category,Food Name,calories,protein,fat,carbohydrate,Food_Exchange
vegetables,"sweet potato, leaves, raw",47,3.92,0.44,7.34,40.9
vegetables,"sweet potato, leaves, blanched",41,3.44,0.62,5.8,51.7
vegetables,"sweet potato, stem, raw",18,0.76,0.02,3.63,82.6
vegetables,"sweet potato, stem, dried",332,6.07,0.47,75.53,4.0
vegetables,"Sweet potato, stem, boiled and dried, boiled",23,0.48,0.11,4.96,60.5
vegetables,"Sweet Potato, Stem, Boiled",14,0.45,0.05,2.88,104.2
vegetables,"Sweet Potato, Stem, Blanched",17,0.59,0.05,3.64,82.4
vegetables,"Sweet potato, stem (including skin), raw",23,0.88,0.03,4.96,60.5
vegetables,"Sweet potato, stem (including skin), boiled and dried, boiled",33,0.52,0.06,7.51,39.9
vegetables,"Sweet potato, stem (with skin), blanched",22,0.74,0.06,4.65,64.5
vegetables,"gossiping, raw",29,1.6,0.5,5.8,51.7
vegetables,"take it out, take it out, get it raw",39,2.5,0.4,8.2,36.6
vegetables,"Korean thistle (gondre), wild, dried",275,20.5,3.9,53.9,5.6
vegetables,"Korean thistle (gondre), cultivated, dried",310,5.6,2.8,76.4,3.9
vegetables,"Korean thistle (gondre), native species, leaf, raw",32,3.47,1.38,3.29,91.2
vegetables,"gobi, wild, raw",28,1.72,0.13,6.41,46.8
vegetables,"Gobi, Wild, Dried, Boiled",31,1.68,0.26,6.84,43.9
vegetables,"Gobi, wild, boiled and dried",299,17.95,1.7,67.51,4.4
vegetables,"Gobi, Wild, Boiled",25,1.58,0.16,5.43,55.2
vegetables,"gobi, cultivated, raw",28,2.1,0.1,6.2,48.4
vegetables,"bracken, raw",22,2.9,0.17,3.8,78.9
vegetables,"bracken, dried",261,25.8,0.6,54.2,5.5
vegetables,"bracken, boiled and dried",273,27.85,0.34,56.58,5.3
vegetables,"bracken, boiled",21,2.74,0.24,3.55,84.5
vegetables,"Coriander (spicy vegetable), raw",33,4.6,0.2,5.6,53.6
vegetables,"Chilli, Green Chilli, Raw",29,1.71,0.19,6.42,46.7
vegetables,"Chilli, sprouts, raw",21,2.6,0.1,3.8,78.9
vegetables,"chilli, red, raw",85,3.12,2.73,15.34,19.6
vegetables,"Chilli, Red, Dried",312,13.88,8.71,57.47,5.2
vegetables,"Chilli, Chilli Pepper, Raw",33,1.83,0.13,7.78,38.6
vegetables,"Chilli, green light, red, raw",41,2.3,1.3,6.9,43.5
vegetables,"Red pepper, sirena, light green, raw",19,1,0.1,4.4,68.2
vegetables,"red pepper, verdure, green, raw",27,1.4,0.8,4.6,65.2
vegetables,"Chili pepper, Suzicho, red, raw",77,3.7,1.8,14.8,20.3
vegetables,"Red pepper, sirena, green, raw",23,1.1,0.1,5.4,55.6
vegetables,"Red pepper, cucumber pepper, raw",23,0.99,0.12,5.51,54.4
vegetables,"Red pepper, native species, green pepper, raw",26,1.2,0.2,6,50.0
vegetables,"Red pepper, Cheongyang pepper, raw",31,1.53,0.3,7.01,42.8
vegetables,"Red pepper leaves, raw",45,5.07,0.32,8.49,35.3
vegetables,"chilli leaves, dried",266,35.43,5.3,37.8,7.9
vegetables,"Red pepper leaves, boiled and dried, boiled",41,4.41,0.76,6.66,45.0
vegetables,"chilli leaves, blanched",51,5.16,0.85,8.9,33.7
vegetables,pickled red pepper,124,2.39,0.63,31.49,9.5
vegetables,"Horseradish, root, raw",103,2.9,0.5,23.7,12.7
vegetables,"wasabi, leaves, raw",36,3.7,0.5,6.3,47.6
vegetables,"Wasabi, stem, raw",24,0.9,0.2,5.6,53.6
vegetables,"Gondalbi, raw",42,1.8,0.5,9.4,31.9
vegetables,"gondalbi, poached",35,1.8,0.5,7.4,40.5
vegetables,"Bear smell, raw",32,3.04,0.49,5.77,52.0
vegetables,"bear smell, boiled",35,3.28,0.64,6.09,49.3
vegetables,"bear stink, wild, dried",307,5.1,4.9,71.1,4.2
vegetables,"bear odor, cultivated, dried",306,8,4.7,69.2,4.3
vegetables,"gongshimchae, raw",17,2.2,0.1,3.1,96.8
vegetables,"gongshimchae, boiled",21,2.2,0.1,4.1,73.2
vegetables,"Cudrania, leaves, raw",85,5.06,0.51,19.18,15.6
vegetables,"Cudrania, leaves, dried",282,18.25,1.4,63.3,4.7
vegetables,"Cudrania, leaves, boiled",61,3.93,0.51,13.15,22.8
vegetables,"Goji berry, sprout, native species, raw",50,6.27,1.08,7.05,42.6
vegetables,"goji berry, leaf, native species, raw",56,6.33,1.57,7.77,38.6
vegetables,"Chrysanthemum, raw",27,1.4,0,6.5,46.2
vegetables,"Chrysanthemum, dried",292,11.6,0.2,73.5,4.1
vegetables,"Chrysanthemum, boiled",23,1,0,5.7,52.6
vegetables,"modern, raw",18,1.78,0.2,3.28,91.5
vegetables,"Modern, Boiled",20,1.79,0.2,3.95,75.9
vegetables,"kimchi, fresh kimchi",37,3.26,0.4,7.07,42.4
vegetables,"Kimchi, Godeulppaegi",88,4.1,2.7,11.9,25.2
vegetables,"Kimchi, Kkakdugi",38,1.43,0.19,7.54,39.8
vegetables,"Kimchi, Nabak Kimchi",7,0.34,0.07,1.27,236.2
vegetables,"Kimchi, Dongchimi",8,0.33,0.01,1.77,169.5
vegetables,"Kimchi, Cabbage Kimchi",25,1.4,0.2,4.4,68.2
vegetables," Kimchi, cabbage kimchi, spring cultivation",39,2.22,0.67,5.95,50.4
vegetables,"Kimchi, cabbage kimchi, summer cultivation",38,1.84,0.49,6.56,45.7
vegetables,"Kimchi, cabbage kimchi, autumn cultivation",37,1.85,0.54,6.1,49.2
vegetables,"kimchi, white kimchi",16,0.95,0.07,3,100.0
vegetables,"kimchi, radish kimchi",32,2.4,0.29,4.99,60.1
vegetables,"Kimchi, young radish water kimchi",18,1.41,0.07,2.91,103.1
vegetables,"Kimchi, Cucumber Sobagi",37,1.76,0.37,6.66,45.0
vegetables,"kimchi, canola kimchi",62,3.5,0.8,10.1,29.7
vegetables,"Kimchi, canola water kimchi",17,1,0.1,3,100.0
vegetables,"kimchi, bachelor kimchi",41,2.02,0.2,7.89,38.0
vegetables,"kimchi, green onion kimchi",49,2.5,0.58,8.51,35.3
vegetables,"Kimchi, Eolgali Cabbage Kimchi",30,1.88,0.58,4.37,68.6
vegetables,"greens, dried",285,24.3,4.7,52.2,5.7
vegetables,"Cauliflower, raw",22,1.9,0.1,4.7,63.8
vegetables,"Cauliflower, blanched",20,1.4,0.1,4.5,66.7
vegetables,"Honey grass (Hagocho), raw",48,1.6,0.2,11.9,25.2
vegetables,"Honey grass (Hagocho), dried",309,8.2,4,71.6,4.2
vegetables,"winged peas, immature, raw",36,1.9,0.2,6.5,46.2
vegetables,"cold, raw",41,4.23,0.27,8.06,37.2
vegetables,"cold, boiled",49,5.09,0.5,9.19,32.6
vegetables,"overflow, raw",35,1.9,0.3,7.9,38.0
vegetables,"overflowing, boiling",29,1.6,0.2,6.6,45.5
vegetables,"green peas, immature, raw",93,6.9,0.4,15.3,19.6
vegetables,"green peas, immature, blanched",110,8.3,0.2,18.5,16.2
vegetables,"Green peas, immature, canned",98,3.6,0.4,19.7,15.2
vegetables,"yeast, dried",280,12.9,1.2,66.9,4.5
vegetables,"Nurukchi, boiled and dried",290,15.3,1.4,67.4,4.5
vegetables,"nurukchi, leaves, raw",72,2.3,0.5,17.3,17.3
vegetables,"Nurukchi, leaves, boiled",38,1.4,0.4,8.8,34.1
vegetables,"nurukchi, stem, raw",31,0.2,0.2,8.1,37.0
vegetables,"Nurukchi, stems, boiled",25,0.2,0.1,6.6,45.5
vegetables,"Nurijang leaves, raw",65,4.5,1,12.7,23.6
vegetables,"Prickly pear, raw",28,2.5,0.3,5.4,55.6
vegetables,"soothe, raw",28,1.9,0.22,6.1,49.2
vegetables,"Angelica, Angelica, root, raw",70,0.6,1.2,15.3,19.6
vegetables,"angelica, angelica, leaves, raw",43,3.2,0.4,8.8,34.1
vegetables,"Angelica, Angelica, leaves, raw",39,2.6,0.7,7.4,40.5
vegetables,"Carrots, Roots, Raw",31,1.02,0.13,7.03,42.7
vegetables,"Carrots, Roots, Blanched",31,0.97,0.13,7.01,42.8
vegetables,"Carrot Juice, Can",40,0.95,0.15,9.28,32.3
vegetables,carrot juice,38,0.44,0.09,10.03,29.9
vegetables,"deodeok, root, raw",89,1.91,0.13,21.52,13.9
vegetables,"deodeok, root, powder",339,11.19,0.77,78.4,3.8
vegetables,"bellflower, root, raw",56,1.7,0.11,13.08,22.9
vegetables,"bellflower, root, dried",324,10.67,0.89,74.59,4.0
vegetables,"bellflower, root, powder",339,12.53,1.12,76.64,3.9
vegetables,"bellflower, root, blanched",49,1.48,0.14,11.35,26.4
vegetables,"sedum, raw",15,1.19,0.08,3.23,92.9
vegetables,"Donga, raw",12,1.1,0.1,2.4,125.0
vegetables,"Donga, boiled",16,0.6,0.1,3.7,81.1
vegetables,"sprout, raw",33,4.13,0.22,5.89,50.9
vegetables,"sprouts, boiled",32,3.49,0.28,5.81,51.6
vegetables,"shoots, leaves, raw",46,6.69,0.46,7.32,41.0
vegetables,"shoots, leaves, blanched",41,5.53,0.51,6.44,46.6
vegetables,"shoots, stems, raw",33,3.56,0.24,6.12,49.0
vegetables,"shoots, stems, blanched",28,2.81,0.28,5.24,57.3
vegetables,"gulli, ground gulch, raw",25,2.4,0.22,4.79,62.6
vegetables,"shoots, ground shoots, blanched",24,2.3,0.25,4.56,65.8
vegetables,"shoots, ground shoots, leaves, raw",43,4.3,0.3,8.5,35.3
vegetables,"shoots, ground shoots, leaves, blanched",61,6.3,0.8,10.8,27.8
vegetables,"shoots, ground shoots, stems, raw",17,1.6,0.2,3.1,96.8
vegetables,"shoots, ground shoots, stems, blanched",16,1.5,0.1,3.3,90.9
vegetables,"round, leaf, raw",52,3.4,0.2,11.7,25.6
vegetables,"round, leaf, dried",289,16.5,0.9,67.7,4.4
vegetables,"Perilla seeds, sprouts, raw",17,1.7,0.1,2.5,120.0
vegetables,"Perilla leaves, raw",47,4.46,0.5,8.89,33.7
vegetables,"Perilla leaves, blanched",32,3.93,0.6,4.8,62.5
vegetables,"perilla leaves, steamed",37,4.37,0.55,6.07,49.4
vegetables,"Pickled perilla leaves, canned food",76,4.7,1.7,10.4,28.8
vegetables,Pickled perilla leaves,124,4.03,0.42,26,11.5
vegetables,"Rocca, Raw",17,2.6,0.2,2.5,120.0
vegetables,"arugula, raw",25,2.58,0.66,3.65,82.2
vegetables,"leeks, raw",54,1.8,0.3,13.2,22.7
vegetables,"leeks, boiled",28,1.3,0.1,6.8,44.1
vegetables,"Garlic, bulbs, raw",123,7.03,0.12,26.65,11.3
vegetables,"garlic, bulbs, dried",333,16.3,0.7,73.3,4.1
vegetables,"Garlic, Bulbs, Frozen",126,7.38,0.07,27.29,11.0
vegetables,"Garlic, bulbs, freeze-dried",330,15.3,0.5,73.7,4.1
vegetables,"garlic, bulbs, blanched",133,7.84,0.13,28.59,10.5
vegetables,"Garlic, Bulb, Roasted",141,8.29,0.17,30.39,9.9
vegetables,"Garlic, eggplant, bulb, raw",148,8.6,0,32.2,9.3
vegetables,"Garlic, eggplant, bulb, blanched",47,3.3,0,9.9,30.3
vegetables,"Garlic, from China, bulb, raw",106,5.9,0.1,23.2,12.9
vegetables,"Garlic, cold season, bulb, raw",124,7.88,0.19,26.22,11.4
vegetables,"Garlic, cold season, bulb, blanched",127,8.25,0.14,26.77,11.2
vegetables,"Garlic, cold season, bulb, roasted",184,11.8,0.27,38.82,7.7
vegetables,"Garlic, cold season, bulb, roasted",159,9.84,1.35,31.31,9.6
vegetables,"green garlic, leaf stem, raw",29,1.9,0.17,7.33,40.9
vegetables,"Green Garlic, Leaf Stem, Blanched",30,1.82,0.29,7.28,41.2
vegetables,"Garlic species, peduncle, raw",45,1.86,0.06,13.39,22.4
vegetables,"Garlic seeds, peduncle, blanched",50,1.98,0.17,14.82,20.2
vegetables,Pickled Garlic,118,1.96,0.14,27.34,11.0
vegetables,Pickled Garlic,113,2.43,0.16,25.36,11.8
vegetables,"matari, raw",45,2.1,0.1,10.9,27.5
vegetables,"coltsfoot, raw",17,2.31,0.14,2.74,109.5
vegetables,"coltsfoot, dried",281,17.4,3.7,58.2,5.2
vegetables,"coltsfoot, boiled and dried",278,26.73,4.67,48.62,6.2
vegetables,"coltsfoot, boiled",28,2.44,0.44,5.2,57.7
vegetables,"coltsfoot, boiled",25,2.17,0.41,4.42,67.9
vegetables,"buckwheat, sprouts, raw",24,1.9,1.2,1.9,157.9
vegetables,"Moringa (drumsticks), raw",66,4.21,1.38,12.43,24.1
vegetables,"ramie, leaf, raw",64,6.61,0.71,11.85,25.3
vegetables,"ramie, leaf, boiled",49,6.09,1.02,7.24,41.4
vegetables,"ramie grass, leaf, western species, raw",51,4.4,1.36,8.13,36.9
vegetables,"nothing, why, raw",21,1.1,0.1,4.5,66.7
vegetables,"radish, Korean radish, raw",15,0.63,0.09,3.36,89.3
vegetables,"radish sprout, sprout, raw",22,2.2,0.3,3.9,76.9
vegetables,"Radish Green, Japanese Radish Leaves, Raw",22,2.3,0.7,2.9,103.4
vegetables,"Radish greens, Korean radish leaves, raw",31,2.9,0.2,6.1,49.2
vegetables,"Wheatgrass, leaves, dried, boiled",23,1.58,0.27,4.68,64.1
vegetables,pickled radish,22,0.44,0.21,4.89,61.3
vegetables,"pickled radish, salted",12,0.36,0.05,2.42,124.0
vegetables,radish soup,1,0,0,0.3,1000.0
vegetables,"radish, dried",318,13.59,0.3,65.34,4.6
vegetables,Seasoned dried radish,136,3.3,1,28.5,10.5
vegetables,"armed brat, root",131,2.25,0.61,29.24,10.3
vegetables,"Pickled radish, pickled vegetables",15,0.54,0.03,3.1,96.8
vegetables,"water, dried",289,19.6,2.5,61.6,4.9
vegetables,"watercress, raw",23,3.5,0.1,3.7,81.1
vegetables,"watery, raw",36,5.4,0.3,5.6,53.6
vegetables,"watery, boiled",47,1.9,0.1,11.7,25.6
vegetables,"water parsley, concentrated",120,0.36,0,33.48,9.0
vegetables,"water parsley, stone parsley (wild), raw",21,2.2,0.2,3.8,78.9
vegetables,"water parsley, stone parsley (wild), blanched",19,2.3,0.2,3.2,93.8
vegetables,"water parsley, water parsley, raw",22,1.81,0.25,4.45,67.4
vegetables,"water parsley, water parsley, blanched",25,2.04,0.32,4.82,62.2
vegetables,"water parsley, water parsley, leaf, raw",30,2.84,0.4,5.62,53.4
vegetables,"water parsley, water parsley, stem, raw",22,0.9,0.16,5.15,58.3
vegetables,"mini paprika, orange, raw",38,0.97,0.79,8.22,36.5
vegetables,"mini paprika, yellow, raw",41,1.01,1.09,8.32,36.1
vegetables,"mini paprika, red, raw",41,1.07,0.94,8.49,35.3
vegetables,"Dandelion, raw",29,2.44,0.44,5.48,54.7
vegetables,"Dandelion, blanched",30,2.18,0.51,5.74,52.3
vegetables,"Basella, raw",13,0.7,0.2,2.6,115.4
vegetables,"basil, blanched",15,0.9,0.2,3.2,93.8
vegetables,"Basil, Improved, Raw",46,2.6,0.6,9.7,30.9
vegetables,"basil, native, raw",47,2.3,0.5,10.4,28.8
vegetables,"gourd, pulp, raw",21,0.5,0.1,5.2,57.7
vegetables,"Gourd, with seeds, raw",32,1,0.1,8,37.5
vegetables,"peeled paper, dried",268,7.6,0.4,69,4.3
vegetables,"bat tree, leaf, raw",100,6.7,1.2,20.7,14.5
vegetables,"rice, dried",282,21,4,55.2,5.4
vegetables,"poop, raw",46,2.5,0.4,10.3,29.1
vegetables,"Brussels sprouts, raw",49,3.28,0.16,11.17,26.9
vegetables,"Brussels sprouts, blanched",49,5.3,0.1,9.8,30.6
vegetables,"Baeam chajeugi (gombo cabbage), leaves, raw",25,1.73,0.62,4.5,66.7
vegetables,"Cabbage incense, leaves, raw",55,4.87,0.46,11.13,27.0
vegetables,"Chinese cabbage, raw",12,1.1,0,2.7,111.1
vegetables,"cabbage, boiled",17,1.4,0,3.9,76.9
vegetables,"Chinese cabbage, spring grown, raw",13,1.61,0.07,2.28,131.6
vegetables,"Chinese cabbage, spring grown, boiled",14,1.39,0.12,2.61,114.9
vegetables,"Chinese Cabbage, Spring Grown, Salted",15,1.63,0.09,2.89,103.8
vegetables,"Chinese cabbage, summer grown, raw",17,0.9,0.02,3.99,75.2
vegetables,"Chinese Cabbage, Summer Grown, Boiled",17,0.85,0.23,3.53,85.0
vegetables,"Cabbage, Summer Grown, Salted",17,1.03,0.05,4.04,74.3
vegetables,"Chinese cabbage, fall grown, raw",15,1.25,0.05,3.35,89.6
vegetables,"Chinese Cabbage, Fall Grown, Boiled",14,1.25,0.06,2.94,102.0
vegetables,"Chinese cabbage, fall cultivation, pickled in salt",18,1.35,0.06,3.9,76.9
vegetables,"Chinese cabbage, sprouts, raw",63,3.4,4.3,5.3,56.6
vegetables,"Chinese cabbage, yellow spring cabbage (outside), raw",13,1,0,3,100.0
vegetables,"Chinese cabbage, yellow spring cabbage (noji), blanched",17,1.2,0,3.9,76.9
vegetables,"Cabbage, yellow spring cabbage (noji), pickled in salt",16,1.1,0.1,3.6,83.3
vegetables,"Chinese cabbage, yellow spring cabbage (house), raw",12,1,0,2.6,115.4
vegetables,"Chinese cabbage, yellow spring cabbage (house), blanched",15,1,0,3.4,88.2
vegetables,"Cabbage, yellow spring cabbage (house), pickled in salt",15,1,0,3.4,88.2
vegetables,"Cabbage, spring rolls, raw",23,2.02,0.17,4.78,62.8
vegetables,"Chinese Cabbage, Bomdong, Blanched",22,1.84,0.18,4.54,66.1
vegetables,"Cabbage, Bulam No. 3 (outdoor), raw",23,0.9,0.1,5.7,52.6
vegetables,"Cabbage, Bulam No. 3 (No.), blanched",33,1.3,0.1,8.2,36.6
vegetables,"Cabbage, Bulam No. 3 (Noji), pickled in salt",30,1.2,0.1,7.4,40.5
vegetables,"Cabbage, Bulam No. 3 (House), raw",13,1,0.1,2.8,107.1
vegetables,"Cabbage, Bulam No. 3 (House), blanched",18,1.3,0.1,3.8,78.9
vegetables,"Cabbage, Bulam No. 3 (House), salt pickled",18,1.1,0.1,4,75.0
vegetables,"Chinese cabbage, summer cabbage, raw",10,1,0,2.2,136.4
vegetables,"Chinese cabbage, summer cabbage, blanched",12,0.8,0.1,2.6,115.4
vegetables,"Cabbage, summer cabbage, pickled in salt",11,0.8,0.1,2.3,130.4
vegetables,"Cabbage, green, dried",278,14.38,3.89,58.92,5.1
vegetables,"Cabbage, Crisp, Dried, Boiled",23,1.68,0.24,4.6,65.2
vegetables,"Chinese cabbage, organic cultivation, raw",14,1.1,0,3.2,93.8
vegetables,"white hair, raw",138,1.1,0.3,34.6,8.7
vegetables,"white hair root, root, dried",337,9,2,77,3.9
vegetables,"white hair root, leaf, dried",314,22,3,66,4.5
vegetables,"lily, root, raw",118,3.34,1.52,24.91,12.0
vegetables,"bird cage, raw",38,4,0.1,7.6,39.5
vegetables," barley, sprouts, powder",314,26.6,4.8,58.5,5.1
vegetables,"barley, rice barley, sprouts, raw",24,2,0.3,4.6,65.2
vegetables,"barley, whole barley, sprout, raw",66,3.1,1.1,13.9,21.6
vegetables,"barley, grain barley, sprouts, raw",24,2.91,0.27,3.99,75.2
vegetables,"Barley, grain barley, sprouts, freeze-dried",283,28.3,3.39,51.96,5.8
vegetables,"Mulberry leaves, boiled and dried",279,26.22,2.98,53.22,5.6
vegetables,"Mulberry leaves, boiled and dried, boiled",51,5.9,0.55,8.92,33.6
vegetables,"Mulberry leaves, boiled",48,4.86,0.53,9,33.3
vegetables,"Mulberry leaves, raw",65,6.28,0.5,12.82,23.4
vegetables,"Bujigaengi (Summer burdock), raw",30,3.65,0.43,4.9,61.2
vegetables,"Bujigaengi (Summum bujaengi), dried",258,25.7,2,50,6.0
vegetables,"Bujigaengi (Bujigaengi), boiled and dried",296,25.09,2.88,59.07,5.1
vegetables,"Bujigaengi (Bujigaengi), Boiled and Dried, Boiled",48,5.17,0.68,8.24,36.4
vegetables,"Bujigaengi (Bujigaengi), blanched",33,4,0.65,4.92,61.0
vegetables,"Chives, Dume chives, raw",46,1.2,0.1,11.9,25.2
vegetables,"Leek, mountain leek, raw",41,3.5,0.1,8.8,34.1
vegetables,"leek, native species, raw",22,1.8,0.3,4.1,73.2
vegetables,"Leek, native species, blanched",20,2.3,0.2,3.6,83.3
vegetables,"chives, green chives, raw",30,2.06,0.33,6.23,48.2
vegetables,"chives, green chives, blanched",32,2.37,0.35,6.42,46.7
vegetables,"broccoli, raw",32,3.08,0.2,6.32,47.5
vegetables," broccoli, powder",284,17.5,3.9,58.4,5.1
vegetables,"broccoli, boiled",27,3.5,0.4,4.3,69.8
vegetables,"broccoli, boiled",28,2.8,0.31,5.34,56.2
vegetables,"broccoli, sprouts, raw",31,3.81,0.92,3.8,78.9
vegetables,"broccoli, leaves, raw",38,2.2,0.4,8.1,37.0
vegetables,"broccoli, leaves, dried",258,15.4,2.8,55.3,5.4
vegetables,"Broccoli, leaves, boiled and dried",271,17.4,1.8,59.8,5.0
vegetables,"amaranth, raw",23,2.72,0.29,3.96,75.8
vegetables,"amaranth, boiled",27,2.98,0.41,4.51,66.5
vegetables,"Vitamins (variety), raw",14,2.1,0.2,2,150.0
vegetables,"Vitamin greens, sprouts, raw",54,3.1,3.3,5.4,55.6
vegetables,"Beet, root, raw",37,1.7,0,8.4,35.7
vegetables,"beets, roots, blanched",26,1.2,0,5.8,51.7
vegetables,"Beet, leaf, raw",16,2.2,0.1,2.8,107.1
vegetables,"Beet, leaf, blanched",15,2.3,0.2,2.2,136.4
vegetables,"Beet, red beet (red radish), root, raw",34,0.1,0.3,8,37.5
vegetables,"Beet Pickles, Roots, Canned",65,0.8,0.08,16.28,18.4
vegetables,"beets, raw",77,1.8,0,18.7,16.0
vegetables,"sugarcane, raw",77,1.1,0,20.9,14.4
vegetables,"wild garlic, raw",36,2.02,0.21,8.21,36.5
vegetables,"wild garlic, blanched",37,2.08,0.31,8.29,36.2
vegetables,"Pickled mountain garlic, pickled in vinegar",51,2.39,0.68,11.13,27.0
vegetables,"cedar, dried",293,22.8,2.2,61.3,4.9
vegetables,"Sambungnyawa, raw",27,1.62,1.09,3.84,78.1
vegetables,"three, raw",23,1.55,0.13,4.99,60.1
vegetables,"three, boiled",28,2.04,0.27,5.77,52.0
vegetables,"three vegetables, root, raw",49,0.77,0.04,12.15,24.7
vegetables,"three vegetables, leaves, raw",24,1.95,0.2,4.8,62.5
vegetables,"three vegetables, stem, raw",19,0.78,0.09,4.65,64.5
vegetables,"shovel, raw",52,5.3,1.3,7.9,38.0
vegetables,"Lettuce, Ttukseom extracted noodles, raw",14,1.1,0.3,2.4,125.0
vegetables,"Lettuce, Romaine, Raw",29,1.8,0.2,6.4,46.9
vegetables,"Lettuce, romaine, green lettuce, raw",23,1.78,0.32,4.59,65.4
vegetables,"Lettuce, romaine, red lettuce, raw",17,2.28,0.22,2.69,111.5
vegetables,"Lettuce, Rollorosa, Raw",20,1.1,0.2,4.5,66.7
vegetables,"lettuce, adam, raw",9,0.9,0.2,1.3,230.8
vegetables,"Lettuce, Asian ice queen (chung course), raw",24,1.8,0.6,4,75.0
vegetables,"Lettuce, milkweed, raw",16,0.8,0.2,3.5,85.7
vegetables,"lettuce, red lettuce, raw",18,1.1,0.3,3.6,83.3
vegetables,"lettuce, dropper, raw",19,1.7,0.2,3.7,81.1
vegetables,"lettuce, heavenly, raw",17,1.2,0.3,3.2,93.8
vegetables,"lettuce, bountiful, raw",10,0.6,0.1,2.1,142.9
vegetables,"Lettuce, half ball lettuce, green lettuce, raw",16,0.97,0.1,3.66,82.0
vegetables,"lettuce, whole lettuce, green lettuce, raw",14,1.16,0.1,3.01,99.7
vegetables,"Lettuce, side lettuce, red lettuce, raw",15,1.31,0.21,2.76,108.7
vegetables,"Lettuce, skirt lettuce, green lettuce, raw",20,1.88,0.36,3.48,86.2
vegetables,"Lettuce, skirt lettuce, red lettuce, raw",23,1.53,0.36,4.61,65.1
vegetables,"ginger, rhizome, raw",42,0.97,0.15,9.82,30.5
vegetables,"Ginger, from China, rhizome, raw",38,1.3,0.3,8.4,35.7
vegetables,"Ginger pickle, pickled vinegar",19,0.2,0.4,4,75.0
vegetables,"Cactus, Bogeom Cactus, Flower, Raw",51,1.6,0.1,10.8,27.8
vegetables,"cactus, bogeom cactus, fruit, raw",83,0.97,0.19,19.35,15.5
vegetables,"cactus, bogeom cactus, stem, raw",34,1.03,0.12,7.15,42.0
vegetables,"cactus, low short cactus, fruit, raw",91,0.8,0.38,21,14.3
vegetables,"cactus, low short cactus, stem, raw",75,0.75,0.15,17.76,16.9
vegetables,"island lantern, raw",41,3,0.4,8.5,35.3
vegetables,"Sum Chorong, Boiled",34,2,0.2,7.6,39.5
vegetables,"trifolium, raw",18,1.61,0.14,3.59,83.6
vegetables,"three greens, blanched",23,2.29,0.28,4.2,71.4
